txn_id,customer_id,amount,merchant_category,timestamp,location,is_international,customer_avg_txn,days_since_last_txn,card_type,customer_age,is_fraud
TXN_02345,CUST_0004,473.43,online,2024-10-10T19:49:00,Montreal,False,83.29,17.0,Debit,83.0,0
TXN_04930,CUST_0257,266.68,,10/16/2024 17:14,London UK,True,132.91,8.0,Credit,23.0,0
TXN_02359,CUST_0175,460.04,,10-Aug-2024 11:42 PM,Montreal,False,174.62,4.0,credit,82.0,0
TXN_02206,CUST_0115,178.93,Online,2024-04-19T12:24:00,Vancouver,No,190.45,22.0,debit,21.0,0
TXN_04944,CUST_0479,60.44,retail,2024-08-12T02:54:00,,False,120.86,3.0,credit,44.0,0
TXN_01286,CUST_0112,$379.85,online,04/27/2024 01:14,Vancouver,no,146.44,28.0,debit,45.0,0
TXN_00349,CUST_0478,63.49,online,26-Sep-2024 09:59 PM,,,153.41,10.0,CREDIT,29.0,0
TXN_02137,CUST_0061,47.13,Retail,08/06/2024 01:07,,False,10355.17,21.0,credit,78.0,0
TXN_02691,CUST_0303,105.79,GROCERIES,13-Mar-2024 04:33 AM,Ottawa,False,176.42,8.0,,45.0,0
TXN_03040,CUST_0202,16.09,ATM,07-Oct-2024 07:31 AM,Vancouver,No,131.11,7.0,credit,71.0,0
TXN_03189,CUST_0149,44.27,groceries,2024-05-28T19:09:00,Vancouver,True,145.46,,,58.0,0
TXN_01681,CUST_0131,83.22,travel,2024-09-09T08:55:00,,no,173.33,5.0,credit,48.0,0
TXN_04099,CUST_0220,10.71,Online,,,0,103.1,20.0,,67.0,0
TXN_01443,CUST_0309,888.99,gas_station,2024-09-20T19:48:00,Calgary,0,112.85,0.0,credit,38.0,0
TXN_03309,CUST_0020,390.11,travel,19-Oct-2024 06:03 AM,Toronto,yes,167.57,18.0,credit,50.0,0
TXN_01671,CUST_0222,-166.4,groceries,,Toronto,False,151.89,27.0,credit,68.0,0
TXN_03013,CUST_0277,78.9,online,2024-04-01T05:34:00,Calgary,0,179.03,24.0,Debit,65.0,0
TXN_01179,CUST_0047,113.4,travel,2024-05-04T23:06:00,Toronto,False,202.87,15.0,debit,64.0,0
TXN_02798,CUST_0358,78.75,groceries,08-Jul-2024 04:13 PM,,No,14955.73,6.0,Debit,50.0,0
TXN_01692,CUST_0476,254.28,online,,Toronto,False,17250.85,28.0,debit,84.0,0
TXN_03950,CUST_0345,65.35,restaurant,2024-08-15T06:32:00,Toronto,no,168.42,20.0,Credit,33.0,0
TXN_00372,CUST_0208,47.43,Groceries,,Vancouver,False,,3.0,Debit,33.0,0
TXN_03683,CUST_0302,85.69,restaurant,2024-09-23T19:22:00,Toronto,False,168.91,19.0,debit,58.0,0
TXN_01916,CUST_0478,4.68,travel,04/30/2024 23:29,Toronto,No,112.95,4.0,debit,62.0,0
TXN_01357,CUST_0261,57.25,groceries,,,No,127.33,29.0,Credit,,0
TXN_01825,CUST_0087,584.74,online,28-Jun-2024 02:05 PM,Toronto,,,15.0,prepaid,30.0,0
TXN_00786,CUST_0265,208.45,online,17-Nov-2024 06:54 PM,Toronto,False,97.16,10.0,Debit,66.0,0
TXN_00469,CUST_0181,$185.45,,10/16/2024 05:16,Vancouver,False,162.54,6.0,Debit,33.0,0
TXN_00140,CUST_0499,113.84,retail,08/31/2024 14:04,Toronto,No,136.39,0.0,debit,,0
TXN_00788,CUST_0284,$89.98,groceries,2024-01-27T07:00:00,Calgary,Yes,168.95,8.0,,31.0,0
TXN_00323,CUST_0252,$10.84,Online,2024-11-27T00:15:00,New York,1,140.85,22.0,prepaid,19.0,0
TXN_00050,CUST_0051,150.86,travel,22-Feb-2024 10:50 PM,Calgary,False,174.04,17.0,debit,50.0,0
TXN_00714,CUST_0499,186.23,online,2024-09-03T11:26:00,Montreal,yes,157.14,20.0,Debit,68.0,0
TXN_04533,CUST_0127,-234.39,ATM,05/18/2024 18:18,Vancouver,True,124.09,13.0,debit,84.0,0
TXN_02840,CUST_0192,407.67,atm,05/23/2024 18:05,Ottawa,False,96.3,22.0,debit,52.0,0
TXN_02446,CUST_0064,1222.45,online,2024-08-31T14:16:00,Ottawa,False,217.76,,,73.0,0
TXN_04862,CUST_0337,$16.23,resturant,08/14/2024 18:24,Toronto,,142.52,5.0,credit,67.0,0
TXN_04463,CUST_0245,186.21,online,12/17/2024 05:16,Vancouver,No,118.02,438.0,Debit,,0
TXN_04641,CUST_0421,-304.36,groceries,2024-02-11T08:12:00,Toronto,no,141.22,0.0,,53.0,0
TXN_03076,CUST_0320,299.2,retail,2024-07-26T01:55:00,Montreal,False,141.93,20.0,,39.0,0
TXN_02666,CUST_0316,$213.81,online,2024-12-10T03:16:00,Montreal,,216.69,8.0,Debit,20.0,0
TXN_00406,CUST_0161,314.23,atm,,Toronto,False,182.41,470.0,debit,67.0,0
TXN_03427,CUST_0034,6.55,,2024-06-19T17:16:00,Montreal,No,170.09,8.0,Credit,50.0,0
TXN_01004,CUST_0315,86.84,atm,12-Feb-2024 03:21 PM,,1,228.65,4.0,CREDIT,62.0,0
TXN_03066,CUST_0160,45.6,travel,2024-02-06T20:41:00,Toronto,no,166.19,29.0,CREDIT,36.0,0
TXN_00890,CUST_0461,171.51,restaurant,2024-05-27T05:11:00,Toronto,False,157.66,28.0,credit,52.0,0
TXN_02411,CUST_0174,408.21,Retail,29-Jan-2024 09:34 PM,Toronto,1,170.47,27.0,debit,44.0,0
TXN_02545,CUST_0314,$111.53,groceries,,,0,8205.76,9.0,,35.0,0
TXN_03504,CUST_0139,32.78,groceries,2024-09-03T05:54:00,Toronto,False,164.76,18.0,Credit,36.0,0
TXN_02390,CUST_0163,233.96,GROCERIES,2024-05-07T23:48:00,Toronto,False,91.65,23.0,,32.0,0
TXN_04017,CUST_0020,411.32,online,2024-03-17T07:08:00,Toronto,False,,3.0,credit,33.0,0
TXN_00042,CUST_0476,307.6,restaurant,12/26/2024 12:41,Ottawa,0,148.98,24.0,Debit,80.0,0
TXN_02830,CUST_0142,73.81,online,01-Sep-2024 09:59 PM,,False,226.72,1.0,CREDIT,43.0,0
TXN_04883,CUST_0349,,retail,05/15/2024 11:52,Vancouver,,81.23,20.0,Debit,72.0,0
TXN_00303,CUST_0255,56.65,,2024-08-30T21:21:00,,False,107.4,8.0,CREDIT,25.0,0
TXN_04558,CUST_0461,594.41,groceries,04/14/2024 09:08,London UK,no,178.26,23.0,debit,55.0,1
TXN_03820,CUST_0138,188.94,ATM,08/31/2024 00:42,Montreal,no,107.88,27.0,CREDIT,,0
TXN_00664,CUST_0100,20.96,,2024-11-03T07:48:00,Calgary,0,132.82,14.0,Credit,31.0,0
TXN_01177,CUST_0282,$140.11,RETAIL,2024-12-12T11:22:00,Montreal,False,25.15,10.0,debit,33.0,0
TXN_02676,CUST_0145,106.77,,09-Sep-2024 04:04 AM,Montreal,False,238.28,28.0,debit,,0
TXN_01947,CUST_0025,38.97,ATM,06/28/2024 04:39,Toronto,no,183.5,24.0,CREDIT,59.0,0
TXN_02501,CUST_0194,729.48,travel,12-May-2024 07:43 AM,Ottawa,no,120.21,21.0,credit,34.0,0
TXN_01473,CUST_0254,286.06,gas_station,,Calgary,False,107.43,10.0,credit,37.0,0
TXN_03553,CUST_0140,$46.06,restaurant,2024-03-11T20:53:00,Toronto,,166.25,4.0,credit,27.0,0
TXN_03785,CUST_0113,245.89,retail,2024-05-06T06:14:00,Toronto,False,224.37,8.0,prepaid,48.0,0
TXN_02132,CUST_0009,$67.13,Online,2024-05-04T21:28:00,Calgary,False,221.5,16.0,,30.0,0
TXN_01026,CUST_0485,92.99,retail,28-Mar-2024 05:14 PM,Vancouver,yes,241.29,18.0,credit,999.0,0
TXN_02989,CUST_0447,179.92,Retail,2024-06-14T09:32:00,Toronto,no,211.64,22.0,Debit,65.0,0
TXN_00961,CUST_0411,254.67,restaurant,04/05/2024 21:51,Toronto,No,32.37,14.0,CREDIT,33.0,1
TXN_02889,CUST_0305,109.99,travel,,Montreal,,209.2,24.0,debit,30.0,0
TXN_03275,CUST_0095,126.93,,2024-06-10T01:29:00,Calgary,True,,28.0,Credit,58.0,0
TXN_02009,CUST_0015,,retail,2024-08-15T19:53:00,,No,174.28,2.0,Debit,,0
TXN_02149,CUST_0486,639.05,restaurant,2024-01-29T10:32:00,London UK,0,,10.0,Credit,,0
TXN_04679,CUST_0365,59.82,retail,,,,179.06,5.0,prepaid,43.0,0
TXN_02338,CUST_0058,81.66,Online,2024-02-13T23:13:00,Toronto,yes,153.32,26.0,debit,80.0,0
TXN_03965,CUST_0081,205.3,,04-Feb-2024 09:52 AM,Toronto,1,141.95,15.0,Debit,80.0,0
TXN_00304,CUST_0294,280.38,groceries,,Montreal,False,128.67,25.0,,,0
TXN_01440,CUST_0495,$431.26,Retail,10-Jan-2024 02:36 PM,Toronto,False,180.33,12.0,,50.0,0
TXN_01496,CUST_0157,14.71,groceries,11-Dec-2024 08:10 PM,Toronto,1,158.9,2.0,debit,39.0,0
TXN_02652,CUST_0478,280.91,Retail,,Montreal,False,,268.0,debit,38.0,0
TXN_02875,CUST_0455,19.06,restaurant,2024-12-21T20:13:00,Vancouver,False,183.04,1.0,credit,,0
TXN_00916,CUST_0227,118.59,Online,14-May-2024 07:49 PM,,False,,20.0,,58.0,0
TXN_04224,CUST_0247,682.59,retail,2024-08-14T19:11:00,,,191.71,12.0,Debit,52.0,0
TXN_03794,CUST_0251,19.15,resturant,04-Jul-2024 08:00 PM,,True,88.25,0.0,Debit,61.0,0
TXN_02772,CUST_0223,154.29,Retail,02/20/2024 22:22,New York,no,172.6,6.0,prepaid,23.0,0
TXN_01624,CUST_0370,162.49,,10/30/2024 08:53,Calgary,no,108.21,342.0,debit,44.0,0
TXN_03911,CUST_0021,$61.79,restaurant,2024-01-30T02:32:00,Toronto,yes,135.04,11.0,,,0
TXN_00821,CUST_0221,690.46,online,03/19/2024 16:00,Dubai,no,129.81,2.0,Debit,61.0,0
TXN_03366,CUST_0124,190.93,online,04/17/2024 08:44,,True,103.14,28.0,,37.0,0
TXN_01354,CUST_0390,190.3,atm,04/30/2024 13:00,Vancouver,No,201.59,5.0,debit,82.0,0
TXN_04542,CUST_0113,60.79,Online,01/28/2024 22:11,,0,163.69,11.0,debit,47.0,0
TXN_00850,CUST_0496,263.26,ATM,2024-03-20T01:35:00,Toronto,No,112.2,11.0,Debit,29.0,0
TXN_01000,CUST_0282,65.12,,2024-10-31T14:57:00,Montreal,,,0.0,,61.0,0
TXN_04387,CUST_0026,$50.81,Online,2024-01-16T01:18:00,Montreal,1,190.68,15.0,Debit,65.0,0
TXN_00018,CUST_0152,9.88,groceries,2024-10-26T08:08:00,Toronto,yes,81.52,12.0,credit,37.0,0
TXN_01637,CUST_0189,421.62,Retail,2024-08-10T20:21:00,Toronto,no,210.28,24.0,Debit,54.0,0
TXN_01667,CUST_0194,$447.99,restaurant,,Vancouver,No,199.26,27.0,Debit,45.0,0
TXN_00493,CUST_0280,172.72,travel,2024-05-18T19:45:00,Montreal,False,116.23,1.0,credit,55.0,0
TXN_01347,CUST_0382,$332.29,ATM,2024-09-19T03:56:00,,No,143.14,12.0,credit,,0
TXN_03018,CUST_0009,734.67,resturant,16-Jul-2024 10:44 AM,Toronto,False,101.52,13.0,credit,25.0,0
TXN_03800,CUST_0161,168.91,Retail,2024-01-05T04:24:00,Dubai,0,229.26,29.0,credit,78.0,0
TXN_03321,CUST_0151,205.3,online,,Toronto,False,218.5,20.0,,45.0,1
TXN_04216,CUST_0047,587.61,online,05-Dec-2024 02:35 PM,New York,False,195.27,25.0,CREDIT,49.0,0
TXN_03551,CUST_0149,95.79,,09/18/2024 10:57,Toronto,False,189.15,9.0,debit,22.0,0
TXN_00687,CUST_0340,13.18,Retail,09/22/2024 21:22,Vancouver,False,102.38,23.0,credit,40.0,0
TXN_03804,CUST_0148,18.78,atm,2024-05-21T05:31:00,Calgary,False,159.32,11.0,debit,72.0,0
TXN_01608,CUST_0179,257.17,groceries,28-Apr-2024 12:55 PM,Ottawa,False,,8.0,credit,63.0,0
TXN_04590,CUST_0474,167.37,resturant,06/17/2024 12:15,Montreal,yes,70.43,2.0,CREDIT,68.0,0
TXN_03470,CUST_0433,$262.43,Retail,11/14/2024 10:04,Montreal,False,127.28,28.0,prepaid,70.0,0
TXN_01009,CUST_0098,566.99,resturant,27-Jan-2024 11:01 PM,Montreal,,48.92,14.0,Credit,53.0,0
TXN_02408,CUST_0008,865.46,GROCERIES,2024-11-25T23:34:00,Vancouver,no,18401.5,15.0,debit,75.0,0
TXN_01092,CUST_0347,1042.95,gas_station,2024-04-16T16:06:00,Calgary,False,203.09,9.0,Debit,26.0,0
TXN_01327,CUST_0173,279.93,gas_station,01/15/2024 10:11,Vancouver,Yes,158.62,418.0,debit,28.0,0
TXN_01677,CUST_0264,79.72,online,02/28/2024 13:25,Calgary,no,192.98,27.0,Debit,,0
TXN_01999,CUST_0098,168.97,groceries,03/18/2024 17:44,,No,85.6,29.0,Debit,77.0,0
TXN_01310,CUST_0075,42.64,GROCERIES,10-Jan-2024 06:49 PM,Toronto,False,16.59,19.0,prepaid,84.0,0
TXN_04698,CUST_0306,,Online,07/09/2024 09:48,Toronto,1,89.99,27.0,prepaid,50.0,0
TXN_01987,CUST_0402,108.41,atm,09/21/2024 10:50,,False,129.9,23.0,credit,36.0,0
TXN_03721,CUST_0394,114.33,Online,,,0,23312.55,2.0,debit,33.0,0
TXN_00344,CUST_0441,151.56,atm,2024-04-18T05:06:00,Montreal,Yes,146.54,8.0,credit,70.0,1
TXN_04228,CUST_0067,801.04,retail,26-May-2024 08:13 AM,Toronto,False,210.85,1.0,Credit,61.0,0
TXN_00986,CUST_0242,348.04,online,17-Nov-2024 01:54 PM,,False,91.04,3.0,Debit,47.0,0
TXN_03926,CUST_0143,264.8,Retail,19-Nov-2024 03:42 PM,Montreal,False,13.88,22.0,Credit,67.0,0
TXN_03880,CUST_0364,255.49,online,07/26/2024 03:13,Montreal,0,7204.49,0.0,credit,72.0,0
TXN_04356,CUST_0149,$112.05,online,11/02/2024 07:26,Toronto,Yes,246.23,154.0,credit,77.0,0
TXN_04081,CUST_0210,79.19,travel,01-Sep-2024 05:53 PM,Toronto,False,131.64,13.0,Credit,54.0,0
TXN_03154,CUST_0333,432.96,groceries,2024-07-11T02:19:00,Vancouver,False,206.9,26.0,Debit,50.0,0
TXN_04635,CUST_0417,146.13,retail,2024-07-19T04:28:00,Toronto,0,163.77,6.0,debit,78.0,0
TXN_01142,CUST_0184,137.81,Retail,04/24/2024 14:53,Vancouver,False,77.49,8.0,,,0
TXN_02358,CUST_0130,9.12,online,01/09/2024 17:34,Calgary,1,209.26,11.0,Credit,50.0,0
TXN_01198,CUST_0207,63.04,restaurant,2024-10-23T07:50:00,London UK,No,188.84,25.0,credit,25.0,0
TXN_00085,CUST_0360,$27.36,retail,,,False,92.78,13.0,,57.0,0
TXN_01518,CUST_0134,98.25,retail,06/15/2024 13:36,Vancouver,No,126.47,27.0,debit,71.0,0
TXN_00516,CUST_0026,66.62,atm,,Vancouver,False,168.83,25.0,Credit,58.0,0
TXN_01381,CUST_0318,$44.16,online,2024-11-01T09:13:00,Toronto,,205.84,12.0,CREDIT,82.0,1
TXN_02716,CUST_0284,150.12,groceries,2024-08-20T09:39:00,New York,no,106.25,16.0,,,0
TXN_04672,CUST_0440,36.26,,2024-08-21T20:36:00,,False,87.91,3.0,Credit,44.0,0
TXN_01014,CUST_0496,$160.45,atm,18-Jul-2024 08:04 PM,,no,168.72,27.0,Credit,24.0,0
TXN_00128,CUST_0301,19.32,Groceries,2024-01-01T22:05:00,Vancouver,1,36.75,12.0,credit,60.0,0
TXN_01364,CUST_0130,7.71,retail,2024-07-07T00:08:00,Ottawa,0,128.11,25.0,prepaid,50.0,0
TXN_04888,CUST_0394,,retail,01/05/2024 15:52,Vancouver,no,211.17,27.0,credit,69.0,0
TXN_04055,CUST_0279,372.29,Retail,10/30/2024 13:18,Ottawa,No,162.59,1.0,Debit,25.0,0
TXN_03626,CUST_0466,165.99,restaurant,2024-03-31T23:20:00,,,72.06,15.0,credit,66.0,0
TXN_00891,CUST_0348,$645.62,travel,2024-03-08T01:46:00,,False,197.68,,debit,49.0,0
TXN_02793,CUST_0341,32.1,travel,2024-01-10T03:59:00,Toronto,False,225.19,10.0,,35.0,0
TXN_04251,CUST_0207,59.23,,24-Aug-2024 06:30 PM,,,166.69,18.0,debit,67.0,0
TXN_01359,CUST_0138,121.58,Retail,2024-07-16T16:44:00,Vancouver,,143.41,13.0,Credit,76.0,0
TXN_00307,CUST_0372,431.85,online,2024-03-10T20:10:00,Toronto,False,174.12,22.0,credit,33.0,0
TXN_01661,CUST_0018,17.51,Groceries,2024-04-14T00:31:00,Montreal,0,111.55,13.0,Credit,32.0,0
TXN_02431,CUST_0382,2.99,groceries,2024-03-15T09:54:00,Vancouver,False,188.2,18.0,prepaid,58.0,0
TXN_04011,CUST_0319,65.52,online,21-May-2024 02:13 PM,Vancouver,0,185.06,151.0,Credit,61.0,0
TXN_01317,CUST_0486,709.61,retail,,Calgary,False,,15.0,,69.0,0
TXN_04347,CUST_0158,$314.15,,2024-09-30T15:09:00,Montreal,yes,160.64,12.0,,34.0,0
TXN_02474,CUST_0377,$362.45,RETAIL,2024-12-24T15:35:00,Toronto,False,151.84,20.0,Debit,40.0,0
TXN_02542,CUST_0208,98.59,GROCERIES,23-Aug-2024 02:58 PM,Toronto,False,181.93,0.0,,66.0,0
TXN_01246,CUST_0212,152.55,,26-Aug-2024 05:28 PM,Calgary,no,126.85,20.0,prepaid,22.0,0
TXN_01208,CUST_0216,335.04,GROCERIES,06/23/2024 02:01,Toronto,1,108.91,27.0,,48.0,0
TXN_00216,CUST_0062,19.95,groceries,,New York,1,149.19,25.0,debit,57.0,0
TXN_04336,CUST_0086,529.72,retail,,Toronto,,148.13,16.0,debit,76.0,0
TXN_04666,CUST_0064,46.71,gas_station,2024-09-17T22:25:00,Toronto,no,36.48,21.0,Credit,69.0,0
TXN_01239,CUST_0086,72.27,retail,,,1,127.58,11.0,,53.0,1
TXN_02289,CUST_0319,184.72,ATM,07/31/2024 16:44,Toronto,0,126.18,140.0,credit,33.0,0
TXN_02740,CUST_0457,20.82,resturant,28-Apr-2024 01:16 PM,,,307.07,18.0,,49.0,0
TXN_00275,CUST_0081,32.99,retail,2024-04-07T11:34:00,Calgary,0,129.2,29.0,credit,81.0,0
TXN_00489,CUST_0058,$65.87,Groceries,2024-05-16T18:29:00,Toronto,False,141.1,7.0,credit,51.0,0
TXN_01035,CUST_0457,360.66,atm,2024-11-24T15:27:00,,False,149.68,23.0,credit,67.0,0
TXN_01229,CUST_0192,,groceries,2024-01-01T11:55:00,Calgary,False,154.86,7.0,credit,34.0,0
TXN_04630,CUST_0160,180.02,ATM,06/21/2024 16:35,Ottawa,Yes,130.88,20.0,Debit,40.0,0
TXN_01008,CUST_0417,291.21,Groceries,,,no,107.69,18.0,credit,73.0,0
TXN_04777,CUST_0104,419.84,RETAIL,02/17/2024 16:40,Toronto,False,36.91,8.0,debit,-5.0,0
TXN_04427,CUST_0262,$69.18,,12/29/2024 07:05,Toronto,no,139.62,20.0,Debit,58.0,0
TXN_03247,CUST_0462,8.65,gas_station,11/04/2024 02:03,New York,0,211.18,24.0,,58.0,0
TXN_02532,CUST_0348,21.7,,,,1,63.1,7.0,credit,44.0,0
TXN_04211,CUST_0066,284.73,GROCERIES,09/27/2024 04:24,Toronto,False,197.28,,credit,40.0,0
TXN_01058,CUST_0379,$21.48,online,2024-04-17T01:13:00,Toronto,Yes,15494.27,28.0,Debit,45.0,0
TXN_02166,CUST_0029,177.06,Online,08/16/2024 16:04,Toronto,no,129.64,26.0,CREDIT,80.0,0
TXN_04140,CUST_0353,177.82,Groceries,05-May-2024 11:19 PM,Toronto,False,154.52,26.0,credit,59.0,0
TXN_03441,CUST_0042,,travel,2024-10-23T16:46:00,,False,225.78,400.0,prepaid,61.0,0
TXN_00281,CUST_0054,6.19,gas_station,2024-02-12T07:28:00,Dubai,Yes,174.74,14.0,CREDIT,78.0,0
TXN_04441,CUST_0142,10.28,,23-Jun-2024 08:22 AM,Montreal,False,93.66,0.0,debit,44.0,0
TXN_01316,CUST_0094,56.28,online,,Toronto,No,155.02,16.0,Debit,61.0,0
TXN_04684,CUST_0344,82.75,,10/20/2024 12:16,Toronto,no,143.68,6.0,debit,65.0,1
TXN_00968,CUST_0220,13.58,Online,2024-05-06T06:02:00,Vancouver,True,177.49,11.0,Credit,40.0,0
TXN_03990,CUST_0057,99.56,Online,2024-01-11T22:19:00,Montreal,,160.88,17.0,debit,61.0,0
TXN_03997,CUST_0125,340.03,travel,,Montreal,False,136.13,22.0,,70.0,0
TXN_03231,CUST_0316,$59.56,GROCERIES,12/03/2024 18:55,Toronto,False,178.72,17.0,,24.0,0
TXN_03589,CUST_0174,311.98,groceries,05/31/2024 00:30,Vancouver,0,82.69,26.0,Debit,59.0,0
TXN_00619,CUST_0385,480.59,atm,2024-12-16T23:12:00,,False,155.41,24.0,,59.0,0
TXN_04390,CUST_0406,708.29,ATM,2024-04-20T07:27:00,Toronto,1,150.19,11.0,debit,34.0,0
TXN_01742,CUST_0147,26.15,,2024-01-20T03:36:00,Toronto,No,,14.0,Credit,39.0,0
TXN_01390,CUST_0418,116.51,travel,15-Jun-2024 06:13 AM,,False,161.24,207.0,Debit,48.0,0
TXN_04866,CUST_0352,243.33,atm,2024-09-23T22:25:00,Calgary,True,118.27,25.0,Credit,69.0,0
TXN_01847,CUST_0190,550.88,online,,Toronto,False,215.68,20.0,debit,84.0,0
TXN_01579,CUST_0431,120.13,Online,04/11/2024 21:29,Montreal,no,33.81,10.0,prepaid,57.0,0
TXN_01655,CUST_0429,136.18,RETAIL,2024-12-07T10:05:00,Vancouver,False,12013.13,11.0,debit,65.0,0
TXN_02352,CUST_0375,330.43,gas_station,10-Feb-2024 01:04 AM,Toronto,no,98.76,423.0,credit,43.0,0
TXN_02212,CUST_0040,167.16,atm,01/11/2024 23:42,Calgary,0,102.37,15.0,Credit,69.0,1
TXN_02020,CUST_0493,-76.13,atm,09/20/2024 18:28,Montreal,False,158.66,14.0,Debit,71.0,0
TXN_01117,CUST_0069,492.43,,2024-06-22T23:25:00,Toronto,,,25.0,Debit,73.0,0
TXN_01956,CUST_0026,123.31,Groceries,2024-09-25T16:08:00,Calgary,False,191.82,21.0,credit,39.0,0
TXN_01307,CUST_0322,496.92,online,02/29/2024 10:11,Toronto,,140.24,18.0,credit,64.0,0
TXN_02003,CUST_0424,43.07,,2024-12-25T12:28:00,Calgary,False,141.59,346.0,prepaid,57.0,1
TXN_04500,CUST_0332,250.89,Retail,,Vancouver,False,241.11,19.0,CREDIT,25.0,0
TXN_00575,CUST_0372,351.5,Retail,,Montreal,,199.35,29.0,CREDIT,,0
TXN_02360,CUST_0462,318.9,,2024-06-17T11:57:00,Calgary,yes,204.57,484.0,Debit,49.0,0
TXN_04245,CUST_0401,$272.02,gas_station,2024-07-31T18:33:00,,False,204.21,7.0,debit,19.0,0
TXN_04481,CUST_0059,105.6,atm,12-Nov-2024 02:13 PM,,False,,10.0,,23.0,0
TXN_01706,CUST_0328,189.43,Retail,2024-06-04T04:09:00,,False,141.13,15.0,,58.0,0
TXN_03815,CUST_0137,55.8,,2024-09-28T03:31:00,Calgary,False,224.52,10.0,prepaid,36.0,0
TXN_03540,CUST_0324,169.72,atm,2024-10-02T09:49:00,Toronto,Yes,151.46,3.0,debit,,0
TXN_01280,CUST_0289,101.58,atm,2024-01-14T19:19:00,New York,no,145.01,,Credit,,0
TXN_00861,CUST_0252,263.52,groceries,02/27/2024 12:10,Vancouver,False,95.45,28.0,credit,25.0,1
TXN_04187,CUST_0041,24.84,atm,2024-03-09T17:47:00,New York,False,181.37,15.0,,35.0,0
TXN_01801,CUST_0004,217.62,groceries,08/08/2024 16:25,Vancouver,False,39.15,19.0,credit,43.0,0
TXN_01628,CUST_0337,18.37,online,,Vancouver,no,80.83,3.0,debit,79.0,0
TXN_01993,CUST_0159,199.07,,09-Jan-2024 02:45 AM,Ottawa,True,105.29,20.0,credit,,0
TXN_02639,CUST_0268,39.65,atm,2024-11-16T17:12:00,Toronto,no,115.69,23.0,Credit,18.0,0
TXN_00269,CUST_0386,67.29,restaurant,,Montreal,True,186.28,26.0,Credit,78.0,0
TXN_00629,CUST_0451,26.35,restaurant,2024-07-27T12:05:00,,0,106.78,21.0,,43.0,0
TXN_03081,CUST_0323,73.25,Online,05/19/2024 12:51,Montreal,False,106.48,2.0,CREDIT,72.0,0
TXN_02334,CUST_0079,309.25,,2024-01-12T02:31:00,Toronto,1,71.22,5.0,prepaid,81.0,0
TXN_02966,CUST_0291,58.84,RETAIL,10-Jul-2024 06:19 AM,Toronto,True,64.39,18.0,,23.0,0
TXN_00300,CUST_0184,548.17,online,,Toronto,no,,4.0,Debit,,0
TXN_00459,CUST_0373,331.8,atm,2024-01-31T10:22:00,Montreal,False,135.07,8.0,,24.0,0
TXN_01447,CUST_0039,262.69,groceries,,Toronto,False,108.53,3.0,prepaid,50.0,0
TXN_01472,CUST_0289,12.06,travel,07/23/2024 22:30,,False,121.29,7.0,credit,67.0,0
TXN_02046,CUST_0245,405.48,restaurant,2024-01-14T16:08:00,Vancouver,0,195.72,26.0,,75.0,0
TXN_04271,CUST_0030,$105.03,ATM,06/06/2024 16:02,Toronto,,120.19,19.0,credit,82.0,0
TXN_03837,CUST_0035,396.17,retail,2024-07-13T23:42:00,London UK,False,176.98,22.0,debit,72.0,0
TXN_02113,CUST_0243,15.41,GROCERIES,25-Nov-2024 01:22 AM,,False,107.62,18.0,Debit,62.0,0
TXN_00027,CUST_0386,62.28,gas_station,2024-06-17T05:28:00,Calgary,False,164.83,4.0,,75.0,0
TXN_04628,CUST_0075,13.39,Groceries,09/09/2024 20:30,Calgary,0,137.12,29.0,Credit,47.0,0
TXN_04567,CUST_0028,151.35,gas_station,10/23/2024 03:13,Montreal,False,87.92,14.0,CREDIT,,0
TXN_00837,CUST_0168,94.1,restaurant,25-Oct-2024 04:28 AM,,False,191.29,13.0,CREDIT,65.0,0
TXN_04373,CUST_0065,136.44,Groceries,2024-05-13T18:29:00,Vancouver,no,174.73,,Credit,58.0,0
TXN_03433,CUST_0227,39.02,retail,18-Apr-2024 08:49 AM,Calgary,0,136.15,18.0,credit,41.0,0
TXN_02008,CUST_0039,829.11,gas_station,10/25/2024 22:17,Montreal,yes,200.6,29.0,debit,,0
TXN_04957,CUST_0061,131.65,Groceries,07/07/2024 16:37,Montreal,False,190.61,8.0,debit,55.0,0
TXN_00503,CUST_0386,237.46,retail,2024-10-25T16:04:00,Calgary,1,202.49,5.0,,47.0,0
TXN_03954,CUST_0445,247.16,RETAIL,02/05/2024 12:20,Montreal,0,131.21,26.0,credit,53.0,0
TXN_04348,CUST_0268,121.87,travel,2024-04-26T02:24:00,Toronto,True,174.76,297.0,debit,28.0,0
TXN_00380,CUST_0116,223.18,restaurant,,Montreal,No,88.24,8.0,,41.0,0
TXN_01851,CUST_0130,178.24,gas_station,2024-07-24T17:49:00,Montreal,False,106.02,17.0,credit,46.0,0
TXN_01525,CUST_0396,175.09,online,2024-03-29T19:05:00,Vancouver,False,144.23,22.0,CREDIT,,0
TXN_02365,CUST_0195,308.15,groceries,03/27/2024 22:17,Vancouver,False,251.36,,prepaid,42.0,0
TXN_04722,CUST_0059,534.65,atm,2024-10-25T18:24:00,Vancouver,0,107.99,,credit,63.0,0
TXN_03052,CUST_0483,859.52,travel,,Toronto,,146.72,27.0,,61.0,0
TXN_02884,CUST_0403,-54.13,travel,10-Sep-2024 09:26 AM,Toronto,True,,20.0,Credit,20.0,0
